Net Asset Value,NAV date
24.676,15-Feb-18
24.683,16-Feb-18
24.6907,19-Feb-18
24.7013,20-Feb-18
24.698,21-Feb-18
24.6911,22-Feb-18
24.7018,23-Feb-18
24.7167,26-Feb-18
24.7268,27-Feb-18
24.7259,28-Feb-18
24.75,01-Mar-18
24.7537,05-Mar-18
24.7785,06-Mar-18
24.7636,07-Mar-18
24.7619,08-Mar-18
24.7873,09-Mar-18
24.7629,12-Mar-18
24.7726,13-Mar-18
24.7531,14-Mar-18
24.7682,15-Mar-18
24.7653,16-Mar-18
24.7941,19-Mar-18
24.7911,20-Mar-18
24.798,21-Mar-18
24.8113,22-Mar-18
24.833,23-Mar-18
24.805,26-Mar-18
24.8475,27-Mar-18
24.8612,28-Mar-18
24.8524,02-Apr-18
24.8585,03-Apr-18
24.9034,04-Apr-18
24.8698,05-Apr-18
24.8884,06-Apr-18
24.9043,09-Apr-18
24.8983,10-Apr-18
24.9081,11-Apr-18
24.9196,12-Apr-18
24.9184,13-Apr-18
24.9075,16-Apr-18
24.9158,17-Apr-18
24.9275,18-Apr-18
24.9192,19-Apr-18
24.9313,20-Apr-18
24.94,23-Apr-18
24.9402,24-Apr-18
24.9532,25-Apr-18
24.9431,26-Apr-18
24.9471,27-Apr-18
24.9464,30-Apr-18
24.9764,02-May-18
24.9734,03-May-18
24.9683,04-May-18
24.9655,07-May-18
24.9767,08-May-18
24.9692,09-May-18
25.007,10-May-18
25.0102,11-May-18
25.0193,14-May-18
25.0233,15-May-18
25.0071,16-May-18
25.0115,17-May-18
25.044,18-May-18
25.0333,21-May-18
25.0254,22-May-18
25.0586,23-May-18
25.0582,24-May-18
25.0559,25-May-18
25.0746,28-May-18
25.091,29-May-18
25.0878,30-May-18
25.0862,31-May-18
25.1254,01-Jun-18
25.1367,04-Jun-18
25.1197,05-Jun-18
25.1202,06-Jun-18
25.1315,07-Jun-18
25.1486,08-Jun-18
25.1526,11-Jun-18
25.1398,12-Jun-18
25.1546,13-Jun-18
25.1419,14-Jun-18
25.1544,15-Jun-18
25.1649,18-Jun-18
25.1773,19-Jun-18
25.1507,20-Jun-18
25.1806,21-Jun-18
25.1645,22-Jun-18
25.1943,25-Jun-18
25.1889,26-Jun-18
25.2117,27-Jun-18
25.206,28-Jun-18
25.232,29-Jun-18
25.2356,02-Jul-18
25.2113,03-Jul-18
25.2321,04-Jul-18
25.2509,05-Jul-18
25.2331,06-Jul-18
25.2404,09-Jul-18
25.2511,10-Jul-18
25.2769,11-Jul-18
25.2677,12-Jul-18
25.271,13-Jul-18
25.2912,16-Jul-18
25.2617,17-Jul-18
25.3015,18-Jul-18
25.3,19-Jul-18
25.3002,20-Jul-18
25.3028,23-Jul-18
25.3052,24-Jul-18
25.3199,25-Jul-18
25.309,26-Jul-18
25.3305,27-Jul-18
25.3422,30-Jul-18
25.3528,31-Jul-18
25.3495,01-Aug-18
25.3438,02-Aug-18
25.3455,03-Aug-18
25.3554,06-Aug-18
25.3589,07-Aug-18
25.3682,08-Aug-18
25.3606,09-Aug-18
25.3861,10-Aug-18
25.3856,13-Aug-18
25.3877,14-Aug-18
25.3935,16-Aug-18
25.3961,17-Aug-18
25.3906,20-Aug-18
25.4016,21-Aug-18
25.4153,23-Aug-18
25.4167,24-Aug-18
25.4211,27-Aug-18
25.429,28-Aug-18
25.4287,29-Aug-18
25.4197,30-Aug-18
25.4364,31-Aug-18
25.4643,03-Sep-18
25.4843,04-Sep-18
25.4766,05-Sep-18
25.4834,06-Sep-18
25.484,07-Sep-18
25.5017,10-Sep-18
25.5222,11-Sep-18
25.4844,12-Sep-18
25.5065,14-Sep-18
25.5321,17-Sep-18
25.5489,18-Sep-18
25.5315,19-Sep-18
25.5588,21-Sep-18
25.5909,24-Sep-18
25.5672,25-Sep-18
25.5873,26-Sep-18
25.5926,27-Sep-18
25.6393,28-Sep-18
25.5913,01-Oct-18
25.6433,03-Oct-18
25.6482,04-Oct-18
25.674,05-Oct-18
25.663,08-Oct-18
25.6813,09-Oct-18
25.6688,10-Oct-18
25.6904,11-Oct-18
25.6888,12-Oct-18
25.6956,15-Oct-18
25.7099,16-Oct-18
25.7321,17-Oct-18
25.7284,19-Oct-18
25.7589,22-Oct-18
25.7429,23-Oct-18
25.7357,24-Oct-18
25.7481,25-Oct-18
25.7906,26-Oct-18
25.772,29-Oct-18
25.7924,30-Oct-18
25.8036,31-Oct-18
25.7959,01-Nov-18
25.8023,02-Nov-18
25.8048,05-Nov-18
25.8195,06-Nov-18
25.8064,09-Nov-18
25.8336,12-Nov-18
25.8104,13-Nov-18
25.827,14-Nov-18
25.8406,15-Nov-18
25.8529,16-Nov-18
25.8579,19-Nov-18
25.8751,20-Nov-18
25.8682,21-Nov-18
25.8973,22-Nov-18
25.882,26-Nov-18
25.9121,27-Nov-18
25.9297,28-Nov-18
25.9075,29-Nov-18
25.9317,30-Nov-18
25.9113,03-Dec-18
25.921,04-Dec-18
25.9243,05-Dec-18
25.9535,06-Dec-18
25.9338,07-Dec-18
25.9638,10-Dec-18
25.9388,11-Dec-18
25.9302,12-Dec-18
25.9453,13-Dec-18
25.9621,14-Dec-18
25.9583,17-Dec-18
25.9587,18-Dec-18
25.9682,19-Dec-18
25.9613,20-Dec-18
25.988,21-Dec-18
25.9904,24-Dec-18
25.9809,26-Dec-18
26.0113,27-Dec-18
26.0052,28-Dec-18
26.0131,31-Dec-18
26.0053,01-Jan-19
26.0388,02-Jan-19
26.042,03-Jan-19
26.0229,04-Jan-19
26.0622,07-Jan-19
26.0294,08-Jan-19
26.0551,09-Jan-19
26.0505,10-Jan-19
26.0586,11-Jan-19
26.0582,14-Jan-19
26.0425,15-Jan-19
26.0503,16-Jan-19
26.0769,17-Jan-19
26.0862,18-Jan-19
26.0998,21-Jan-19
26.0831,22-Jan-19
26.0936,23-Jan-19
26.1014,24-Jan-19
26.1271,25-Jan-19
26.1336,28-Jan-19
26.123,29-Jan-19
26.1587,30-Jan-19
26.1552,31-Jan-19
26.1626,01-Feb-19
26.1666,04-Feb-19
26.1728,05-Feb-19
26.1596,06-Feb-19
26.1707,07-Feb-19
26.1905,08-Feb-19
26.1735,11-Feb-19
26.1622,12-Feb-19
26.1899,13-Feb-19
26.171,14-Feb-19
26.1896,15-Feb-19
26.199,18-Feb-19
26.2108,19-Feb-19
26.2019,20-Feb-19
26.2118,21-Feb-19
26.2227,22-Feb-19
26.2258,25-Feb-19
26.2533,26-Feb-19
26.2618,27-Feb-19
26.2409,28-Feb-19
26.2446,01-Mar-19
26.2484,05-Mar-19
26.2618,06-Mar-19
26.2596,07-Mar-19
26.258,08-Mar-19
26.2819,11-Mar-19
26.2914,12-Mar-19
26.3018,13-Mar-19
26.2911,14-Mar-19
26.2973,15-Mar-19
26.2901,18-Mar-19
26.2941,19-Mar-19
26.3114,20-Mar-19
26.3417,22-Mar-19
26.347,25-Mar-19
26.3302,26-Mar-19
26.3464,27-Mar-19
26.3381,28-Mar-19
26.3825,29-Mar-19
26.3797,01-Apr-19
26.3954,02-Apr-19
26.388,03-Apr-19
26.3786,04-Apr-19
26.3675,05-Apr-19
26.3922,08-Apr-19
26.3852,09-Apr-19
26.3993,10-Apr-19
26.3936,11-Apr-19
26.4044,12-Apr-19
26.4494,15-Apr-19
26.4546,16-Apr-19
26.5015,18-Apr-19
26.5093,22-Apr-19
26.5161,23-Apr-19
26.5039,24-Apr-19
26.5203,25-Apr-19
26.5431,26-Apr-19
26.577,30-Apr-19
26.5726,02-May-19
26.5669,03-May-19
26.5772,06-May-19
26.6005,07-May-19
26.5828,08-May-19
26.6068,09-May-19
26.6117,10-May-19
26.6424,13-May-19
26.6384,14-May-19
26.6605,15-May-19
26.6473,16-May-19
26.6624,17-May-19
26.6482,20-May-19
26.6805,21-May-19
26.6599,22-May-19
26.6727,23-May-19
26.669,24-May-19
26.7087,27-May-19
26.6924,28-May-19
26.7246,29-May-19
26.7177,30-May-19
26.7735,31-May-19
26.7507,03-Jun-19
