Net Asset Value,NAV date
51.7248,06-Jul-18
51.715,09-Jul-18
51.7261,10-Jul-18
51.7319,11-Jul-18
51.7919,12-Jul-18
51.8256,13-Jul-18
51.8272,16-Jul-18
51.89,17-Jul-18
51.8966,18-Jul-18
51.9104,19-Jul-18
51.897,20-Jul-18
51.922,23-Jul-18
51.9191,24-Jul-18
51.9343,25-Jul-18
51.9536,26-Jul-18
52.0142,27-Jul-18
52.0451,30-Jul-18
52.0692,31-Jul-18
52.1502,01-Aug-18
52.165,02-Aug-18
52.1219,03-Aug-18
52.137,06-Aug-18
52.1284,07-Aug-18
52.1453,08-Aug-18
52.1863,09-Aug-18
52.2089,10-Aug-18
52.1613,13-Aug-18
52.1754,14-Aug-18
52.1484,16-Aug-18
52.2104,20-Aug-18
52.2448,21-Aug-18
52.2232,23-Aug-18
52.2046,24-Aug-18
52.2312,27-Aug-18
52.2363,28-Aug-18
52.2461,29-Aug-18
52.224,30-Aug-18
52.2077,31-Aug-18
52.2099,03-Sep-18
52.1257,04-Sep-18
52.1085,05-Sep-18
52.1233,06-Sep-18
52.1472,07-Sep-18
52.0663,10-Sep-18
52.0669,11-Sep-18
52.0472,12-Sep-18
52.0956,14-Sep-18
52.1239,17-Sep-18
52.1233,18-Sep-18
52.1306,19-Sep-18
52.1033,21-Sep-18
52.0552,24-Sep-18
52.0415,25-Sep-18
52.0839,26-Sep-18
52.1341,27-Sep-18
52.1899,28-Sep-18
52.2397,01-Oct-18
52.2087,03-Oct-18
52.1261,04-Oct-18
52.224,05-Oct-18
52.239,08-Oct-18
52.1817,09-Oct-18
52.1887,10-Oct-18
52.1859,11-Oct-18
52.1978,12-Oct-18
52.2578,15-Oct-18
52.2834,16-Oct-18
52.2686,17-Oct-18
52.3088,19-Oct-18
52.3287,22-Oct-18
52.3357,23-Oct-18
52.3557,24-Oct-18
52.3564,25-Oct-18
52.3518,26-Oct-18
52.4004,29-Oct-18
52.3983,30-Oct-18
52.374,31-Oct-18
52.4032,01-Nov-18
52.4525,02-Nov-18
52.4766,05-Nov-18
52.4851,06-Nov-18
52.5278,09-Nov-18
52.4695,12-Nov-18
52.4899,13-Nov-18
52.5003,14-Nov-18
52.5337,15-Nov-18
52.5389,16-Nov-18
52.5659,19-Nov-18
52.5544,20-Nov-18
52.5936,22-Nov-18
52.6348,26-Nov-18
52.6355,27-Nov-18
52.6662,28-Nov-18
52.6555,29-Nov-18
52.6889,30-Nov-18
52.7191,03-Dec-18
52.736,04-Dec-18
52.8664,05-Dec-18
52.9117,06-Dec-18
52.881,07-Dec-18
52.7718,10-Dec-18
52.8235,11-Dec-18
53.0485,12-Dec-18
53.0299,13-Dec-18
52.9866,14-Dec-18
52.9824,17-Dec-18
53.185,18-Dec-18
53.4072,19-Dec-18
53.36,20-Dec-18
53.3654,21-Dec-18
53.3721,24-Dec-18
53.4333,26-Dec-18
53.4272,27-Dec-18
53.222,28-Dec-18
53.2646,31-Dec-18
53.1824,01-Jan-19
53.2894,02-Jan-19
53.1746,03-Jan-19
53.1459,04-Jan-19
53.0828,07-Jan-19
53.1829,08-Jan-19
53.1738,09-Jan-19
53.1737,10-Jan-19
53.1606,11-Jan-19
53.3002,14-Jan-19
53.2603,15-Jan-19
53.133,16-Jan-19
53.1569,17-Jan-19
53.0951,18-Jan-19
53.0687,21-Jan-19
52.1128,22-Jan-19
52.0965,23-Jan-19
52.1194,24-Jan-19
52.1322,25-Jan-19
52.1634,28-Jan-19
52.188,29-Jan-19
