Net Asset Value,NAV date
612.77,23-Nov-16
609.84,24-Nov-16
617.1,25-Nov-16
616.99,28-Nov-16
619.45,29-Nov-16
624.99,30-Nov-16
621.93,01-Dec-16
615.82,02-Dec-16
617.87,05-Dec-16
618.88,06-Dec-16
615.77,07-Dec-16
622.27,08-Dec-16
623.3,09-Dec-16
618.08,12-Dec-16
619.02,13-Dec-16
615.93,14-Dec-16
613.62,15-Dec-16
613.83,16-Dec-16
612.56,19-Dec-16
610.13,20-Dec-16
610.05,21-Dec-16
604.86,22-Dec-16
604.84,23-Dec-16
598.38,26-Dec-16
604.23,27-Dec-16
605.25,28-Dec-16
609.61,29-Dec-16
613.78,30-Dec-16
617.26,02-Jan-17
619.57,03-Jan-17
619.91,04-Jan-17
624.29,05-Jan-17
622.94,06-Jan-17
623.84,09-Jan-17
626.17,10-Jan-17
631.54,11-Jan-17
633.57,12-Jan-17
632.58,13-Jan-17
633.64,16-Jan-17
633.97,17-Jan-17
635.57,18-Jan-17
636.89,19-Jan-17
631.7,20-Jan-17
633.66,23-Jan-17
638.49,24-Jan-17
644.97,25-Jan-17
647.14,27-Jan-17
646.42,30-Jan-17
641.93,31-Jan-17
650.2,01-Feb-17
654.24,02-Feb-17
657.08,03-Feb-17
660.36,06-Feb-17
658.71,07-Feb-17
657.6,08-Feb-17
657.31,09-Feb-17
657.99,10-Feb-17
657.8,13-Feb-17
655.19,14-Feb-17
648.93,15-Feb-17
654.67,16-Feb-17
658.09,17-Feb-17
661.09,20-Feb-17
663.16,21-Feb-17
660.28,22-Feb-17
660.73,23-Feb-17
658.14,27-Feb-17
658.71,28-Feb-17
660.08,01-Mar-17
655.71,02-Mar-17
656.55,03-Mar-17
658.21,06-Mar-17
658.1,07-Mar-17
656.4,08-Mar-17
656.08,09-Mar-17
654.61,10-Mar-17
662.24,14-Mar-17
665.72,15-Mar-17
671.27,16-Mar-17
670.72,17-Mar-17
669.99,20-Mar-17
669.92,21-Mar-17
665.92,22-Mar-17
670.16,23-Mar-17
671.19,24-Mar-17
670.82,27-Mar-17
