Net Asset Value,NAV date
60.9817,28-May-21
60.9926,31-May-21
61.0134,01-Jun-21
61.047,02-Jun-21
61.0493,03-Jun-21
61.0599,04-Jun-21
61.1465,07-Jun-21
61.2117,08-Jun-21
61.2759,09-Jun-21
61.3389,10-Jun-21
61.4295,11-Jun-21
61.4376,14-Jun-21
61.3354,15-Jun-21
61.3226,16-Jun-21
61.2809,17-Jun-21
61.2439,18-Jun-21
61.286,21-Jun-21
61.3193,22-Jun-21
61.2863,23-Jun-21
61.2831,24-Jun-21
61.2751,25-Jun-21
61.2501,28-Jun-21
61.1796,29-Jun-21
61.2019,30-Jun-21
61.1961,01-Jul-21
61.1688,02-Jul-21
61.1966,05-Jul-21
60.9864,06-Jul-21
61.0128,07-Jul-21
61.0876,08-Jul-21
61.178,09-Jul-21
61.0965,12-Jul-21
61.156,13-Jul-21
61.0688,14-Jul-21
61.1348,15-Jul-21
61.2023,16-Jul-21
61.1903,19-Jul-21
61.2538,20-Jul-21
61.2259,22-Jul-21
61.2133,23-Jul-21
61.2747,26-Jul-21
61.3297,27-Jul-21
61.3139,28-Jul-21
61.3461,29-Jul-21
61.2906,30-Jul-21
61.3686,02-Aug-21
61.4006,03-Aug-21
61.4722,04-Aug-21
61.4289,05-Aug-21
61.3043,06-Aug-21
61.3569,09-Aug-21
61.3618,10-Aug-21
61.3502,11-Aug-21
61.4071,12-Aug-21
61.4933,13-Aug-21
61.5938,17-Aug-21
61.7353,18-Aug-21
61.7705,20-Aug-21
61.7788,23-Aug-21
61.8564,24-Aug-21
61.8704,25-Aug-21
61.8741,26-Aug-21
61.9363,27-Aug-21
62.0166,30-Aug-21
62.1225,31-Aug-21
62.1663,01-Sep-21
62.23,02-Sep-21
62.2824,03-Sep-21
62.3164,06-Sep-21
62.3234,07-Sep-21
62.3163,08-Sep-21
62.3359,09-Sep-21
62.3103,13-Sep-21
62.3371,14-Sep-21
62.5005,15-Sep-21
62.5191,16-Sep-21
62.5425,17-Sep-21
62.6466,20-Sep-21
62.6309,21-Sep-21
62.7091,22-Sep-21
62.7008,23-Sep-21
62.632,24-Sep-21
62.5864,27-Sep-21
62.5876,28-Sep-21
62.5922,29-Sep-21
62.6154,30-Sep-21
62.5876,01-Oct-21
62.6341,04-Oct-21
62.5147,05-Oct-21
62.5282,06-Oct-21
62.5393,07-Oct-21
62.5178,08-Oct-21
62.538,11-Oct-21
62.5061,12-Oct-21
62.5945,13-Oct-21
62.5717,14-Oct-21
62.5378,18-Oct-21
62.5397,20-Oct-21
62.5597,21-Oct-21
62.5221,22-Oct-21
62.4812,25-Oct-21
62.5185,26-Oct-21
62.5276,27-Oct-21
62.5459,28-Oct-21
62.3905,29-Oct-21
62.3757,01-Nov-21
62.3764,02-Nov-21
62.4105,03-Nov-21
62.5845,08-Nov-21
62.6532,09-Nov-21
62.6335,10-Nov-21
62.6091,11-Nov-21
62.6064,12-Nov-21
62.6749,15-Nov-21
62.6706,16-Nov-21
62.681,17-Nov-21
62.7298,18-Nov-21
62.7779,22-Nov-21
62.7623,23-Nov-21
62.757,24-Nov-21
62.792,25-Nov-21
62.8539,26-Nov-21
62.8741,29-Nov-21
62.9636,30-Nov-21
62.933,01-Dec-21
62.9261,02-Dec-21
62.9037,03-Dec-21
62.9101,06-Dec-21
62.8757,07-Dec-21
62.9677,08-Dec-21
63.0279,09-Dec-21
62.9415,10-Dec-21
62.9946,13-Dec-21
63.0373,14-Dec-21
63.0442,15-Dec-21
63.0575,16-Dec-21
63.0156,17-Dec-21
62.9455,20-Dec-21
62.8305,21-Dec-21
62.7746,22-Dec-21
62.7655,23-Dec-21
62.7197,24-Dec-21
62.7459,27-Dec-21
62.6751,28-Dec-21
62.7174,29-Dec-21
62.7241,30-Dec-21
62.7582,31-Dec-21
62.7285,03-Jan-22
62.6042,04-Jan-22
62.6582,05-Jan-22
62.5975,06-Jan-22
62.5212,07-Jan-22
62.4184,10-Jan-22
62.5058,11-Jan-22
62.4957,12-Jan-22
62.5281,13-Jan-22
62.5662,14-Jan-22
62.4673,17-Jan-22
62.4882,18-Jan-22
62.4715,19-Jan-22
62.5435,20-Jan-22
62.5792,21-Jan-22
