Net Asset Value,NAV date
33.49,25-Feb-16
33.323,26-Feb-16
32.959,29-Feb-16
34.27,01-Mar-16
35.368,02-Mar-16
35.84,03-Mar-16
36.115,04-Mar-16
35.787,08-Mar-16
36.096,09-Mar-16
35.828,10-Mar-16
35.938,11-Mar-16
36.219,14-Mar-16
36.073,15-Mar-16
36.166,16-Mar-16
36.357,17-Mar-16
36.831,18-Mar-16
37.519,21-Mar-16
37.76,22-Mar-16
37.96,23-Mar-16
36.961,28-Mar-16
36.957,29-Mar-16
38.024,30-Mar-16
37.959,31-Mar-16
38.162,01-Apr-16
38.33,04-Apr-16
37.271,05-Apr-16
37.55,06-Apr-16
37.341,07-Apr-16
37.44,08-Apr-16
38.106,11-Apr-16
38.426,12-Apr-16
38.937,13-Apr-16
39.132,18-Apr-16
39.559,20-Apr-16
39.611,21-Apr-16
39.715,22-Apr-16
39.508,25-Apr-16
40.092,26-Apr-16
39.97,27-Apr-16
39.378,28-Apr-16
39.092,29-Apr-16
38.886,02-May-16
38.668,03-May-16
37.921,04-May-16
38.072,05-May-16
38.103,06-May-16
38.728,09-May-16
38.831,10-May-16
38.746,11-May-16
39.065,12-May-16
39.121,13-May-16
38.8,16-May-16
38.915,17-May-16
39.058,18-May-16
38.471,19-May-16
38.061,20-May-16
37.746,23-May-16
37.68,24-May-16
38.343,25-May-16
39.197,26-May-16
39.789,27-May-16
40.115,30-May-16
40.546,31-May-16
40.319,01-Jun-16
40.617,02-Jun-16
40.522,03-Jun-16
40.565,06-Jun-16
41.015,07-Jun-16
41.439,08-Jun-16
41.362,09-Jun-16
41.102,10-Jun-16
40.479,13-Jun-16
40.843,14-Jun-16
41.341,15-Jun-16
41.227,16-Jun-16
41.293,17-Jun-16
41.684,20-Jun-16
41.558,21-Jun-16
41.289,22-Jun-16
41.614,23-Jun-16
40.56,24-Jun-16
40.897,27-Jun-16
41.061,28-Jun-16
41.542,29-Jun-16
42.037,30-Jun-16
42.241,01-Jul-16
42.721,04-Jul-16
42.542,05-Jul-16
42.482,07-Jul-16
42.318,08-Jul-16
43.187,11-Jul-16
43.528,12-Jul-16
43.356,13-Jul-16
43.93,14-Jul-16
43.782,15-Jul-16
43.442,18-Jul-16
43.545,19-Jul-16
43.831,20-Jul-16
43.382,21-Jul-16
43.548,22-Jul-16
44.294,25-Jul-16
43.965,26-Jul-16
