Net Asset Value,NAV date
25.943,03-Mar-20
25.788,04-Mar-20
25.803,05-Mar-20
25.387,06-Mar-20
24.54,09-Mar-20
24.42,11-Mar-20
22.744,12-Mar-20
23.336,13-Mar-20
22.102,16-Mar-20
21.592,17-Mar-20
20.695,18-Mar-20
20.114,19-Mar-20
20.726,20-Mar-20
18.609,23-Mar-20
18.805,24-Mar-20
19.547,25-Mar-20
20.139,26-Mar-20
20.28,27-Mar-20
19.687,30-Mar-20
20.272,31-Mar-20
19.739,01-Apr-20
19.739,01-Apr-20
19.369,03-Apr-20
19.369,03-Apr-20
20.473,07-Apr-20
20.473,07-Apr-20
20.449,08-Apr-20
20.449,08-Apr-20
21.054,09-Apr-20
21.054,09-Apr-20
20.938,13-Apr-20
20.938,13-Apr-20
20.957,15-Apr-20
20.957,15-Apr-20
21.231,16-Apr-20
21.231,16-Apr-20
21.818,17-Apr-20
21.818,17-Apr-20
21.877,20-Apr-20
21.877,20-Apr-20
21.316,21-Apr-20
21.316,21-Apr-20
21.559,22-Apr-20
21.559,22-Apr-20
21.835,23-Apr-20
21.835,23-Apr-20
21.461,24-Apr-20
21.461,24-Apr-20
21.666,27-Apr-20
21.666,27-Apr-20
21.787,28-Apr-20
21.787,28-Apr-20
22.043,29-Apr-20
22.043,29-Apr-20
22.462,30-Apr-20
22.462,30-Apr-20
21.58,04-May-20
21.58,04-May-20
21.413,05-May-20
21.413,05-May-20
21.559,06-May-20
21.559,06-May-20
21.427,07-May-20
21.427,07-May-20
21.467,08-May-20
21.467,08-May-20
21.358,11-May-20
21.358,11-May-20
21.228,12-May-20
21.228,12-May-20
21.619,13-May-20
21.619,13-May-20
21.345,14-May-20
21.345,14-May-20
21.297,15-May-20
21.297,15-May-20
20.684,18-May-20
20.684,18-May-20
20.736,19-May-20
20.736,19-May-20
21.102,20-May-20
21.102,20-May-20
21.168,21-May-20
21.168,21-May-20
21.144,22-May-20
21.144,22-May-20
21.241,26-May-20
21.241,26-May-20
21.589,27-May-20
21.589,27-May-20
21.867,28-May-20
21.867,28-May-20
22.078,29-May-20
22.078,29-May-20
22.423,01-Jun-20
22.423,01-Jun-20
22.722,02-Jun-20
22.722,02-Jun-20
22.884,03-Jun-20
22.884,03-Jun-20
22.868,04-Jun-20
22.868,04-Jun-20
23.184,05-Jun-20
23.184,05-Jun-20
23.219,08-Jun-20
23.219,08-Jun-20
23.072,09-Jun-20
23.072,09-Jun-20
23.147,10-Jun-20
23.147,10-Jun-20
22.803,11-Jun-20
22.803,11-Jun-20
22.916,12-Jun-20
22.916,12-Jun-20
22.688,15-Jun-20
22.688,15-Jun-20
22.852,16-Jun-20
22.852,16-Jun-20
22.825,17-Jun-20
22.825,17-Jun-20
23.134,18-Jun-20
23.134,18-Jun-20
23.444,19-Jun-20
23.444,19-Jun-20
23.586,22-Jun-20
23.586,22-Jun-20
23.884,23-Jun-20
23.884,23-Jun-20
23.587,24-Jun-20
23.587,24-Jun-20
23.648,25-Jun-20
23.648,25-Jun-20
23.772,26-Jun-20
23.577,29-Jun-20
23.6,30-Jun-20
23.785,01-Jul-20
24.003,02-Jul-20
24.088,03-Jul-20
24.31,06-Jul-20
24.361,07-Jul-20
24.252,08-Jul-20
24.392,09-Jul-20
24.31,10-Jul-20
24.301,13-Jul-20
24.048,14-Jul-20
24.035,15-Jul-20
24.219,16-Jul-20
24.529,17-Jul-20
24.684,20-Jul-20
24.979,21-Jul-20
24.906,22-Jul-20
25.081,23-Jul-20
24.953,24-Jul-20
24.741,27-Jul-20
24.959,28-Jul-20
24.885,29-Jul-20
24.748,30-Jul-20
24.797,31-Jul-20
24.65,03-Aug-20
24.888,04-Aug-20
24.911,05-Aug-20
