Net Asset Value,NAV date
29.2135,04-Mar-16
29.247,08-Mar-16
29.2525,09-Mar-16
29.2619,10-Mar-16
29.2586,11-Mar-16
29.3134,14-Mar-16
29.3466,15-Mar-16
29.3804,16-Mar-16
29.4441,17-Mar-16
29.4656,18-Mar-16
29.5465,21-Mar-16
29.5485,22-Mar-16
29.5465,23-Mar-16
29.5837,28-Mar-16
29.5736,29-Mar-16
29.5837,30-Mar-16
29.6455,31-Mar-16
29.7261,04-Apr-16
29.7505,05-Apr-16
29.7658,06-Apr-16
29.7947,07-Apr-16
29.8504,11-Apr-16
29.8734,12-Apr-16
29.8558,13-Apr-16
29.8983,18-Apr-16
29.8952,20-Apr-16
29.8709,21-Apr-16
29.8871,22-Apr-16
29.8902,25-Apr-16
29.889,26-Apr-16
29.8938,27-Apr-16
29.8993,28-Apr-16
29.9123,29-Apr-16
29.9175,02-May-16
29.9062,03-May-16
29.9186,04-May-16
29.9243,05-May-16
29.9299,06-May-16
29.9544,09-May-16
29.9614,10-May-16
29.969,11-May-16
29.9774,12-May-16
29.9765,13-May-16
29.99,16-May-16
29.9956,17-May-16
29.9928,18-May-16
30.0028,19-May-16
30.0004,20-May-16
30.0267,23-May-16
30.0322,24-May-16
30.0372,25-May-16
30.037,26-May-16
30.041,27-May-16
30.061,30-May-16
30.0599,31-May-16
30.0563,01-Jun-16
30.0663,02-Jun-16
30.0729,03-Jun-16
30.1009,06-Jun-16
30.1032,07-Jun-16
30.106,08-Jun-16
30.1162,09-Jun-16
30.126,10-Jun-16
30.1282,13-Jun-16
30.1377,14-Jun-16
30.145,15-Jun-16
30.1574,16-Jun-16
30.1656,17-Jun-16
30.1796,20-Jun-16
30.1923,21-Jun-16
30.2145,22-Jun-16
30.224,23-Jun-16
30.2341,24-Jun-16
30.2747,27-Jun-16
30.2885,28-Jun-16
30.3074,29-Jun-16
30.3176,30-Jun-16
30.347,01-Jul-16
30.3682,04-Jul-16
30.4121,05-Jul-16
30.4372,07-Jul-16
30.4528,08-Jul-16
30.48,11-Jul-16
30.5293,12-Jul-16
30.5742,13-Jul-16
30.5899,14-Jul-16
30.6052,15-Jul-16
30.6221,18-Jul-16
30.6509,19-Jul-16
30.6799,20-Jul-16
30.6983,21-Jul-16
30.7158,22-Jul-16
30.741,25-Jul-16
30.7638,26-Jul-16
30.7776,27-Jul-16
30.8497,28-Jul-16
30.8768,29-Jul-16
30.9272,01-Aug-16
30.9146,02-Aug-16
30.8951,03-Aug-16
30.9127,04-Aug-16
30.9326,05-Aug-16
30.94,08-Aug-16
30.9998,09-Aug-16
31.0465,10-Aug-16
31.0795,11-Aug-16
31.084,12-Aug-16
31.1051,16-Aug-16
31.0802,18-Aug-16
31.1001,19-Aug-16
31.0768,22-Aug-16
31.0826,23-Aug-16
31.1065,24-Aug-16
31.1292,25-Aug-16
31.1446,26-Aug-16
31.174,29-Aug-16
31.1912,30-Aug-16
31.2015,31-Aug-16
31.2081,01-Sep-16
31.2088,02-Sep-16
31.251,06-Sep-16
31.2952,07-Sep-16
31.3059,08-Sep-16
31.3065,09-Sep-16
31.3035,12-Sep-16
31.3033,14-Sep-16
31.3249,15-Sep-16
31.3376,16-Sep-16
31.3651,19-Sep-16
31.3629,20-Sep-16
31.3904,21-Sep-16
31.4492,22-Sep-16
31.4815,23-Sep-16
31.5328,26-Sep-16
31.5848,27-Sep-16
31.6082,28-Sep-16
31.5486,29-Sep-16
31.5844,30-Sep-16
31.6582,03-Oct-16
31.7008,04-Oct-16
31.7848,05-Oct-16
31.7997,06-Oct-16
31.7761,07-Oct-16
31.8213,10-Oct-16
31.8164,13-Oct-16
31.786,14-Oct-16
31.7923,17-Oct-16
31.8276,18-Oct-16
31.8377,19-Oct-16
31.8242,20-Oct-16
31.8308,21-Oct-16
31.8456,24-Oct-16
31.8334,25-Oct-16
31.8409,26-Oct-16
31.8305,27-Oct-16
31.8317,28-Oct-16
31.8494,01-Nov-16
31.8463,02-Nov-16
31.8495,03-Nov-16
31.8352,04-Nov-16
31.85,07-Nov-16
31.8598,08-Nov-16
31.9655,09-Nov-16
32.0034,10-Nov-16
31.9814,11-Nov-16
32.1608,15-Nov-16
32.2837,16-Nov-16
32.2848,17-Nov-16
32.2744,18-Nov-16
32.4093,21-Nov-16
32.4084,22-Nov-16
32.46,23-Nov-16
32.5547,24-Nov-16
32.5359,25-Nov-16
32.4615,28-Nov-16
32.4501,29-Nov-16
32.5018,30-Nov-16
32.5387,01-Dec-16
32.5207,02-Dec-16
32.5608,05-Dec-16
32.5608,06-Dec-16
32.35,07-Dec-16
32.3037,08-Dec-16
32.3029,09-Dec-16
32.3238,13-Dec-16
32.3491,14-Dec-16
32.2565,15-Dec-16
32.2415,16-Dec-16
32.2476,19-Dec-16
32.2667,20-Dec-16
32.2808,21-Dec-16
32.2519,22-Dec-16
32.2322,23-Dec-16
32.2051,26-Dec-16
32.1823,27-Dec-16
32.1798,28-Dec-16
32.2545,29-Dec-16
32.2987,30-Dec-16
32.427,02-Jan-17
32.432,03-Jan-17
32.4697,04-Jan-17
32.4672,05-Jan-17
32.4709,06-Jan-17
32.4834,09-Jan-17
32.49,10-Jan-17
32.5035,11-Jan-17
32.5343,12-Jan-17
32.52,13-Jan-17
32.518,16-Jan-17
32.5345,17-Jan-17
32.5233,18-Jan-17
32.5093,19-Jan-17
32.5144,20-Jan-17
32.5327,23-Jan-17
32.5451,24-Jan-17
32.5538,25-Jan-17
32.5663,27-Jan-17
32.5785,30-Jan-17
32.5839,31-Jan-17
32.5882,01-Feb-17
32.6125,02-Feb-17
32.6167,03-Feb-17
32.6326,06-Feb-17
32.6378,07-Feb-17
32.3952,08-Feb-17
32.3223,09-Feb-17
32.3753,10-Feb-17
32.3904,13-Feb-17
32.378,14-Feb-17
32.3931,15-Feb-17
32.4029,16-Feb-17
32.4083,17-Feb-17
32.3991,20-Feb-17
32.3753,22-Feb-17
32.3893,23-Feb-17
32.4257,27-Feb-17
32.4431,28-Feb-17
32.4156,01-Mar-17
32.4262,02-Mar-17
32.4604,03-Mar-17
32.4362,06-Mar-17
32.4235,07-Mar-17
32.4132,08-Mar-17
32.4014,09-Mar-17
32.3736,10-Mar-17
32.4016,14-Mar-17
32.4652,15-Mar-17
32.5003,16-Mar-17
32.4956,17-Mar-17
32.5028,20-Mar-17
32.5223,21-Mar-17
32.5958,22-Mar-17
32.6089,23-Mar-17
32.6105,24-Mar-17
32.6724,27-Mar-17
32.6672,29-Mar-17
32.6938,30-Mar-17
32.7085,31-Mar-17
32.7298,03-Apr-17
